NeighbourhoodCode,Year,Month,PropertyCrimesCount,PropertyCrimesPerThousandInhabitants,PropertyCrimesPercentInCity,ViolentCrimesCount,ViolentCrimesPerThousandInhabitants,ViolentCrimesPercentInCity,BurglariesCount,BurglaryCrimesPerThousandInhabitants,BurglaryCrimesPercentInCity,AllCrimeCount,AllCrimesPerThousandInhabitants,AllCrimesPercentInCity
Liesbos,2015,5,1.0,0.6065,0.5013,0.0,0.0,0.0,1.0,0.3032,3.0303,2.0,0.6065,0.2283
Liesbos,2015,6,3.0,0.3032,0.2506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.1142
Liesbos,2015,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2283
Liesbos,2015,8,3.0,16.6784,13.7845,0.0,1.8195,11.1111,0.0,0.0,0.0,96.0,29.1114,10.9589
Liesbos,2015,9,7.0,0.9097,0.7519,0.0,0.3032,1.8519,0.0,0.0,0.0,20.0,6.0649,2.2831
Liesbos,2015,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2283
Liesbos,2015,11,3.0,0.6065,0.5013,0.0,0.3032,1.8519,0.0,0.0,0.0,20.0,6.0649,2.2831
Liesbos,2015,12,4.0,0.6065,0.5013,0.0,0.3032,1.8519,0.0,0.0,0.0,8.0,2.4259,0.9132
Liesbos,2016,1,2.0,3.6389,3.0075,0.0,0.3032,1.8519,2.0,0.6065,6.0606,24.0,7.2778,2.7397
Liesbos,2016,2,2.0,0.6065,0.5013,0.0,0.3032,1.8519,0.0,0.0,0.0,6.0,1.8195,0.6849
Liesbos,2016,3,0.0,1.213,1.0025,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,1.2557
Liesbos,2016,4,1.0,2.7292,2.2556,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0324,1.1416
Liesbos,2016,5,1.0,1.213,1.0025,0.0,1.213,7.4074,1.0,0.3032,3.0303,10.0,3.0324,1.1416
Liesbos,2016,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.1142
Liesbos,2016,7,2.0,0.6065,0.5013,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.6389,1.3699
Liesbos,2016,8,1.0,1.213,1.0025,0.0,0.0,0.0,1.0,0.3032,3.0303,9.0,2.7292,1.0274
Liesbos,2016,9,4.0,1.8195,1.5038,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0324,1.1416
Liesbos,2016,10,1.0,0.6065,0.5013,1.0,0.3032,1.8519,0.0,0.0,0.0,10.0,3.0324,1.1416
Liesbos,2016,11,2.0,5.7616,4.7619,1.0,2.1227,12.963,2.0,0.6065,6.0606,37.0,11.22,4.2237
Liesbos,2016,12,4.0,0.3032,0.2506,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.4566
Liesbos,2017,1,2.0,2.7292,2.2556,1.0,0.3032,1.8519,0.0,0.0,0.0,18.0,5.4584,2.0548
Liesbos,2017,2,0.0,0.3032,0.2506,2.0,0.3032,1.8519,0.0,0.0,0.0,10.0,3.0324,1.1416
Liesbos,2017,3,3.0,0.9097,0.7519,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.7991
Liesbos,2017,4,3.0,2.4259,2.005,0.0,0.0,0.0,2.0,0.6065,6.0606,20.0,6.0649,2.2831
Liesbos,2017,5,3.0,0.3032,0.2506,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.7991
Liesbos,2017,6,2.0,0.6065,0.5013,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.4566
Liesbos,2017,7,4.0,0.3032,0.2506,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2283
Liesbos,2017,8,2.0,1.213,1.0025,0.0,0.0,0.0,1.0,0.3032,3.0303,6.0,1.8195,0.6849
Liesbos,2017,9,1.0,0.9097,0.7519,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.4566
Liesbos,2017,10,4.0,0.9097,0.7519,0.0,0.3032,1.8519,0.0,0.0,0.0,7.0,2.1227,0.7991
Liesbos,2017,11,2.0,0.3032,0.2506,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.5708
Liesbos,2017,12,3.0,4.2454,3.5088,0.0,0.3032,1.8519,0.0,0.0,0.0,27.0,8.1876,3.0822
Liesbos,2018,1,2.0,3.9422,3.2581,3.0,0.3032,1.8519,1.0,0.3032,3.0303,44.0,13.3427,5.0228
Liesbos,2018,2,3.0,2.1227,1.7544,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0324,1.1416
Liesbos,2018,3,3.0,4.5487,3.7594,0.0,0.9097,5.5556,2.0,0.6065,6.0606,31.0,9.4006,3.5388
Liesbos,2018,4,1.0,1.8195,1.5038,0.0,0.3032,1.8519,0.0,0.0,0.0,16.0,4.8519,1.8265
Liesbos,2018,5,5.0,5.7616,4.7619,0.0,0.3032,1.8519,0.0,0.0,0.0,28.0,8.4908,3.1963
Liesbos,2018,6,1.0,1.8195,1.5038,1.0,0.0,0.0,0.0,0.0,0.0,18.0,5.4584,2.0548
Liesbos,2018,7,1.0,3.6389,3.0075,0.0,0.0,0.0,3.0,0.9097,9.0909,26.0,7.8843,2.968
Liesbos,2018,8,1.0,9.0973,7.5188,0.0,1.5162,9.2593,3.0,0.9097,9.0909,53.0,16.0719,6.0502
Liesbos,2018,9,5.0,0.9097,0.7519,0.0,0.3032,1.8519,2.0,0.6065,6.0606,16.0,4.8519,1.8265
Liesbos,2018,10,3.0,3.0324,2.5063,0.0,0.6065,3.7037,3.0,0.9097,9.0909,27.0,8.1876,3.0822
Liesbos,2018,11,3.0,0.3032,0.2506,0.0,0.0,0.0,1.0,0.3032,3.0303,1.0,0.3032,0.1142
Liesbos,2018,12,4.0,1.213,1.0025,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.4566
Liesbos,2019,1,3.0,1.5162,1.2531,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4259,0.9132
Liesbos,2019,2,0.0,0.9097,0.7519,0.0,0.3032,1.8519,0.0,0.0,0.0,9.0,2.7292,1.0274
Liesbos,2019,3,6.0,2.1227,1.7544,0.0,0.9097,5.5556,0.0,0.0,0.0,24.0,7.2778,2.7397
Liesbos,2019,4,1.0,1.8195,1.5038,0.0,0.3032,1.8519,1.0,0.3032,3.0303,13.0,3.9422,1.484
Liesbos,2019,5,2.0,6.9746,5.0328,0.0,0.0,0.0,1.0,0.3032,3.4483,30.0,9.0973,3.1712
Liesbos,2019,6,2.0,5.1551,3.7199,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.1876,2.8541
Liesbos,2019,7,3.0,4.2454,3.0635,1.0,1.5162,10.0,0.0,0.0,0.0,33.0,10.007,3.4884
Liesbos,2019,8,3.0,1.5162,1.0941,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0324,1.0571
Liesbos,2019,9,3.0,5.4584,3.9387,0.0,0.3032,2.0,3.0,0.9097,10.3448,26.0,7.8843,2.7484
Liesbos,2019,10,3.0,3.9422,2.8446,0.0,0.3032,2.0,0.0,0.0,0.0,30.0,9.0973,3.1712
Liesbos,2019,11,4.0,0.6065,0.4376,0.0,0.0,0.0,1.0,0.3032,3.4483,3.0,0.9097,0.3171
Liesbos,2019,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.1057
Liesbos,2020,1,2.0,0.0,0.0,0.0,0.3032,2.0,0.0,0.0,0.0,1.0,0.3032,0.1057
Liesbos,2020,2,5.0,0.9097,0.6565,0.0,0.0,0.0,1.0,0.3032,3.4483,5.0,1.5162,0.5285
Liesbos,2020,3,3.0,17.2849,12.4726,0.0,1.5162,10.0,1.0,0.3032,3.4483,96.0,29.1114,10.148
Liesbos,2020,4,0.0,0.6065,0.4376,0.0,0.9097,6.0,0.0,0.0,0.0,20.0,6.0649,2.1142
Liesbos,2020,5,2.0,0.0,0.0,0.0,0.3032,2.0,0.0,0.0,0.0,5.0,1.5162,0.5285
Liesbos,2020,6,4.0,1.213,0.8753,2.0,0.0,0.0,1.0,0.3032,3.4483,19.0,5.7616,2.0085
Liesbos,2020,7,2.0,1.213,0.8753,0.0,0.3032,2.0,0.0,0.0,0.0,9.0,2.7292,0.9514
Liesbos,2020,8,2.0,3.0324,2.1882,1.0,0.3032,2.0,0.0,0.0,0.0,22.0,6.6714,2.3256
Liesbos,2020,9,1.0,0.9097,0.6565,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8195,0.6342
Liesbos,2020,10,2.0,1.5162,1.0941,0.0,0.3032,2.0,0.0,0.0,0.0,18.0,5.4584,1.9027
Liesbos,2020,11,2.0,3.9422,2.8446,0.0,0.0,0.0,2.0,0.6065,6.8966,20.0,6.0649,2.1142
Liesbos,2020,12,1.0,0.9097,0.6565,0.0,0.3032,2.0,0.0,0.0,0.0,7.0,2.1227,0.74
Liesbos,2021,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liesbos,2021,2,0.0,2.4259,1.7505,0.0,0.0,0.0,3.0,0.9097,10.3448,16.0,4.8519,1.6913
Liesbos,2021,3,3.0,0.6065,0.4376,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0324,1.0571
Liesbos,2021,4,0.0,2.7292,1.9694,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,1.1628
Liesbos,2021,5,0.0,0.9097,0.6565,0.0,0.6065,4.0,0.0,0.0,0.0,15.0,4.5487,1.5856
Liesbos,2021,6,3.0,4.8519,3.5011,0.0,0.6065,4.0,0.0,0.0,0.0,37.0,11.22,3.9112
Liesbos,2021,7,4.0,1.8195,1.3129,0.0,0.0,0.0,2.0,0.6065,6.8966,8.0,2.4259,0.8457
Liesbos,2021,8,2.0,1.8195,1.3129,0.0,0.6065,4.0,0.0,0.0,0.0,11.0,3.3357,1.1628
Liesbos,2021,9,1.0,2.1227,1.5317,0.0,0.0,0.0,2.0,0.6065,6.8966,10.0,3.0324,1.0571
Liesbos,2021,10,4.0,0.3032,0.2188,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2114
Liesbos,2021,11,1.0,2.4259,1.7505,0.0,0.3032,2.0,0.0,0.0,0.0,18.0,5.4584,1.9027
Liesbos,2021,12,1.0,1.5162,1.0941,0.0,0.0,0.0,2.0,0.6065,6.8966,9.0,2.7292,0.9514
Liesbos,2022,1,1.0,0.9097,0.6565,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8195,0.6342
Liesbos,2022,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.3171
Liesbos,2022,3,4.0,1.8195,1.3129,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4259,0.8457
Liesbos,2022,4,1.0,3.3357,2.407,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,1.1628
Liesbos,2022,5,0.0,2.1227,1.5317,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,1.1628
Liesbos,2022,6,5.0,0.6065,0.4376,0.0,0.9097,6.0,0.0,0.0,0.0,8.0,2.4259,0.8457
Liesbos,2022,7,3.0,3.6389,2.6258,0.0,0.0,0.0,1.0,0.3032,3.4483,23.0,6.9746,2.4313
Liesbos,2022,8,3.0,4.2454,3.0635,0.0,0.6065,4.0,0.0,0.0,0.0,57.0,17.2849,6.0254
Liesbos,2022,9,2.0,2.1227,1.5317,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,1.1628
Liesbos,2022,10,6.0,3.3357,2.407,0.0,0.0,0.0,2.0,0.6065,6.8966,30.0,9.0973,3.1712
Liesbos,2022,11,2.0,3.6389,2.6258,0.0,0.3032,2.0,0.0,0.0,0.0,23.0,6.9746,2.4313
Liesbos,2022,12,1.0,7.2778,5.2516,1.0,0.3032,2.0,1.0,0.3032,3.4483,34.0,10.3103,3.5941
Mastbos,2012,1,2.0,3.3357,2.407,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.2454,1.4799
Mastbos,2012,2,5.0,4.5487,3.2823,0.0,0.3032,2.0,1.0,0.3032,3.4483,47.0,14.2525,4.9683
Mastbos,2012,3,5.0,3.9422,2.8446,1.0,2.1227,14.0,2.0,0.6065,6.8966,35.0,10.6135,3.6998
Mastbos,2012,4,2.0,2.1227,1.5317,0.0,0.0,0.0,1.0,0.3032,3.4483,11.0,3.3357,1.1628
Mastbos,2012,5,1.0,2.4259,1.7505,0.0,0.3032,2.0,1.0,0.3032,3.4483,19.0,5.7616,2.0085
Mastbos,2012,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastbos,2012,7,4.0,0.3032,0.2188,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2114
Mastbos,2012,8,5.0,0.9097,0.6565,0.0,0.3032,2.0,0.0,0.0,0.0,6.0,1.8195,0.6342
Mastbos,2012,9,9.0,0.6065,0.4376,0.0,0.3032,2.0,0.0,0.0,0.0,7.0,2.1227,0.74
Mastbos,2012,10,7.0,2.4259,1.7505,0.0,1.213,8.0,0.0,0.0,0.0,23.0,6.9746,2.4313
Mastbos,2012,11,4.0,3.9422,2.8446,0.0,0.0,0.0,1.0,0.3032,3.4483,22.0,6.6714,2.3256
Mastbos,2012,12,4.0,1.8195,1.5873,0.0,0.0,0.0,3.0,0.9097,6.8182,22.0,6.6714,2.5671
Mastbos,2013,1,3.0,3.3357,2.9101,1.0,0.3032,1.6667,0.0,0.0,0.0,19.0,5.7616,2.217
Mastbos,2013,2,1.0,2.1227,1.8519,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.1551,1.9837
Mastbos,2013,3,2.0,0.6065,0.5291,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4259,0.9335
Mastbos,2013,4,1.0,2.1227,1.8519,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.9422,1.5169
Mastbos,2013,5,4.0,4.2454,3.7037,0.0,0.3032,1.6667,1.0,0.3032,2.2727,28.0,8.4908,3.2672
Mastbos,2013,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.3501
Mastbos,2013,7,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2334
Mastbos,2013,8,2.0,0.3032,0.2646,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2334
Mastbos,2013,9,4.0,1.213,1.0582,2.0,0.0,0.0,2.0,0.6065,4.5455,8.0,2.4259,0.9335
Mastbos,2013,10,5.0,11.22,9.7884,0.0,4.2454,23.3333,3.0,0.9097,6.8182,77.0,23.3498,8.9848
Mastbos,2013,11,3.0,6.3681,5.5556,2.0,1.213,6.6667,7.0,2.1227,15.9091,35.0,10.6135,4.084
Mastbos,2013,12,3.0,0.6065,0.5291,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.3501
Mastbos,2014,1,7.0,1.213,1.0582,1.0,0.0,0.0,1.0,0.3032,2.2727,19.0,5.7616,2.217
Mastbos,2014,2,4.0,0.9097,0.7937,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4259,0.9335
Mastbos,2014,3,3.0,3.6389,3.1746,1.0,0.3032,1.6667,1.0,0.3032,2.2727,27.0,8.1876,3.1505
Mastbos,2014,4,5.0,0.6065,0.5291,2.0,0.6065,3.3333,0.0,0.0,0.0,7.0,2.1227,0.8168
Mastbos,2014,5,9.0,0.3032,0.2646,0.0,0.3032,1.6667,1.0,0.3032,2.2727,8.0,2.4259,0.9335
Mastbos,2014,6,6.0,3.3357,2.9101,2.0,0.0,0.0,1.0,0.3032,2.2727,13.0,3.9422,1.5169
Mastbos,2014,7,2.0,1.213,1.0582,0.0,0.6065,3.3333,1.0,0.3032,2.2727,9.0,2.7292,1.0502
Mastbos,2014,8,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastbos,2014,9,4.0,0.9097,0.7937,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.8168
Mastbos,2014,10,5.0,1.213,1.0582,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.8168
Mastbos,2014,11,5.0,1.5162,1.3228,2.0,1.5162,8.3333,1.0,0.3032,2.2727,19.0,5.7616,2.217
Mastbos,2014,12,2.0,3.3357,2.9101,2.0,0.0,0.0,2.0,0.6065,4.5455,21.0,6.3681,2.4504
Mastbos,2015,1,1.0,2.1227,1.8519,0.0,0.3032,1.6667,1.0,0.3032,2.2727,27.0,8.1876,3.1505
Mastbos,2015,2,1.0,1.5162,1.3228,2.0,0.3032,1.6667,0.0,0.0,0.0,17.0,5.1551,1.9837
Mastbos,2015,3,3.0,3.6389,3.1746,1.0,0.3032,1.6667,1.0,0.3032,2.2727,20.0,6.0649,2.3337
Mastbos,2015,4,3.0,0.9097,0.7937,2.0,0.3032,1.6667,0.0,0.0,0.0,8.0,2.4259,0.9335
Mastbos,2015,5,6.0,0.3032,0.2646,0.0,0.3032,1.6667,0.0,0.0,0.0,3.0,0.9097,0.3501
Mastbos,2015,6,5.0,3.0324,2.6455,1.0,0.9097,5.0,3.0,0.9097,6.8182,18.0,5.4584,2.1004
Mastbos,2015,7,2.0,0.3032,0.2646,2.0,0.3032,1.6667,1.0,0.3032,2.2727,4.0,1.213,0.4667
Mastbos,2015,8,6.0,0.6065,0.5291,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.5834
Mastbos,2015,9,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastbos,2015,10,4.0,1.5162,1.3228,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8195,0.7001
Mastbos,2015,11,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.1167
Mastbos,2015,12,4.0,3.0324,2.6455,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.8519,1.867
Mastbos,2016,1,1.0,0.6065,0.5291,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8195,0.7001
Mastbos,2016,2,2.0,2.1227,1.8519,0.0,0.9097,5.0,0.0,0.0,0.0,20.0,6.0649,2.3337
Mastbos,2016,3,3.0,3.3357,2.9101,0.0,0.0,0.0,2.0,0.6065,4.5455,40.0,12.1297,4.6674
Mastbos,2016,4,2.0,2.1227,1.8519,1.0,0.0,0.0,1.0,0.3032,2.2727,9.0,2.7292,1.0502
Mastbos,2016,5,2.0,4.8519,4.2328,0.0,1.8195,10.0,0.0,0.0,0.0,45.0,13.646,5.2509
Mastbos,2016,6,3.0,3.3357,2.9101,0.0,0.6065,3.3333,2.0,0.6065,4.5455,24.0,7.2778,2.8005
Mastbos,2016,7,1.0,5.7616,5.0265,1.0,0.3032,1.6667,2.0,0.6065,4.5455,28.0,8.4908,3.2672
Mastbos,2016,8,4.0,3.0324,2.6455,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.5487,1.7503
Mastbos,2016,9,8.0,3.6389,3.1746,0.0,0.0,0.0,1.0,0.3032,2.2727,30.0,9.0973,3.5006
Mastbos,2016,10,2.0,3.3357,2.9101,2.0,1.213,6.6667,0.0,0.0,0.0,26.0,7.8843,3.0338
Mastbos,2016,11,0.0,2.4259,2.1164,1.0,0.0,0.0,2.0,0.6065,4.5455,20.0,6.0649,2.3337
Mastbos,2016,12,3.0,2.1227,1.8519,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.5487,1.7503
Mastbos,2017,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastbos,2017,2,1.0,0.6065,0.5291,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.9422,1.5169
Mastbos,2017,3,6.0,1.213,1.0582,1.0,0.0,0.0,1.0,0.3032,2.2727,8.0,2.4259,0.9335
Mastbos,2017,4,6.0,0.3032,0.2646,3.0,0.6065,3.3333,0.0,0.0,0.0,7.0,2.1227,0.8168
Mastbos,2017,5,11.0,3.0324,2.6455,0.0,0.6065,3.3333,1.0,0.3032,2.2727,24.0,7.2778,2.8005
Mastbos,2017,6,3.0,3.6389,3.1746,1.0,0.0,0.0,2.0,0.6065,4.5455,20.0,6.0649,2.3337
Mastbos,2017,7,6.0,3.3357,3.022,0.0,0.3032,1.8182,1.0,0.3032,4.7619,31.0,9.4006,3.4831
Mastbos,2017,8,5.0,2.4259,2.1978,0.0,1.213,7.2727,0.0,0.0,0.0,25.0,7.5811,2.809
Mastbos,2017,9,3.0,1.8195,1.6484,1.0,0.6065,3.6364,1.0,0.3032,4.7619,31.0,9.4006,3.4831
Mastbos,2017,10,3.0,0.9097,0.8242,0.0,0.0,0.0,1.0,0.3032,4.7619,4.0,1.213,0.4494
Mastbos,2017,11,1.0,1.8195,1.6484,1.0,0.0,0.0,1.0,0.3032,4.7619,16.0,4.8519,1.7978
Mastbos,2017,12,3.0,5.7616,5.2198,0.0,0.6065,3.6364,0.0,0.0,0.0,38.0,11.5233,4.2697
Mastbos,2018,1,5.0,0.9097,0.8242,0.0,0.0,0.0,1.0,0.3032,4.7619,5.0,1.5162,0.5618
Mastbos,2018,2,0.0,0.6065,0.5495,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.4494
Mastbos,2018,3,0.0,0.3032,0.2747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.1124
Mastbos,2018,4,2.0,0.3032,0.2747,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.4494
Mastbos,2018,5,3.0,10.6135,9.6154,0.0,1.213,7.2727,1.0,0.3032,4.7619,79.0,23.9562,8.8764
Mastbos,2018,6,2.0,3.3357,3.022,0.0,0.0,0.0,2.0,0.6065,9.5238,21.0,6.3681,2.3596
Mastbos,2018,7,6.0,0.3032,0.2747,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.3371
Mastbos,2018,8,2.0,0.6065,0.5495,0.0,0.6065,3.6364,1.0,0.3032,4.7619,27.0,8.1876,3.0337
Mastbos,2018,9,5.0,0.9097,0.8242,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.7865
Mastbos,2018,10,4.0,1.213,1.0989,1.0,0.0,0.0,0.0,0.0,0.0,18.0,5.4584,2.0225
Mastbos,2018,11,1.0,1.213,1.0989,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.1227,0.7865
Mastbos,2018,12,3.0,1.213,1.0989,1.0,0.3032,1.8182,0.0,0.0,0.0,8.0,2.4259,0.8989
Mastbos,2019,1,2.0,2.4259,2.1978,0.0,0.3032,1.8182,0.0,0.0,0.0,16.0,4.8519,1.7978
Mastbos,2019,2,1.0,0.9097,0.8242,0.0,1.213,7.2727,0.0,0.0,0.0,11.0,3.3357,1.236
Mastbos,2019,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastbos,2019,4,1.0,2.4259,2.1978,0.0,0.0,0.0,1.0,0.3032,4.7619,14.0,4.2454,1.573
Mastbos,2019,5,4.0,3.6389,3.2967,3.0,0.0,0.0,0.0,0.0,0.0,17.0,5.1551,1.9101
Mastbos,2019,6,3.0,1.8195,1.6484,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.9422,1.4607
Mastbos,2019,7,4.0,0.9097,0.8242,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,1.236
Mastbos,2019,8,1.0,4.5487,4.1209,1.0,0.6065,3.6364,1.0,0.3032,4.7619,24.0,7.2778,2.6966
Mastbos,2019,9,0.0,0.3032,0.2747,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2247
Mastbos,2019,10,4.0,2.7292,2.4725,0.0,0.9097,5.4545,0.0,0.0,0.0,21.0,6.3681,2.3596
Mastbos,2019,11,5.0,0.3032,0.2747,0.0,0.3032,1.8182,0.0,0.0,0.0,3.0,0.9097,0.3371
Mastbos,2019,12,2.0,0.9097,0.8242,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8195,0.6742
Mastbos,2020,1,3.0,5.1551,4.6703,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.6714,2.4719
Mastbos,2020,2,1.0,0.3032,0.2747,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2247
Mastbos,2020,3,5.0,1.8195,1.6484,1.0,1.213,7.2727,0.0,0.0,0.0,18.0,5.4584,2.0225
Mastbos,2020,4,2.0,0.3032,0.2747,0.0,0.3032,1.8182,0.0,0.0,0.0,3.0,0.9097,0.3371
Mastbos,2020,5,3.0,2.1227,1.9231,1.0,0.0,0.0,1.0,0.3032,4.7619,12.0,3.6389,1.3483
Mastbos,2020,6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2247
Mastbos,2020,7,3.0,0.9097,0.8242,0.0,0.9097,5.4545,0.0,0.0,0.0,10.0,3.0324,1.1236
Mastbos,2020,8,4.0,0.0,0.0,1.0,0.6065,3.6364,0.0,0.0,0.0,9.0,2.7292,1.0112
Mastbos,2020,9,1.0,3.6389,3.2967,0.0,0.6065,3.6364,1.0,0.3032,4.7619,32.0,9.7038,3.5955
Mastbos,2020,10,1.0,2.1227,1.9231,0.0,0.9097,5.4545,0.0,0.0,0.0,50.0,15.1622,5.618
Mastbos,2020,11,4.0,1.8195,1.6484,0.0,0.0,0.0,1.0,0.3032,4.7619,12.0,3.6389,1.3483
Mastbos,2020,12,3.0,2.7292,2.4725,2.0,0.6065,3.6364,0.0,0.0,0.0,23.0,6.9746,2.5843
Mastbos,2021,1,2.0,2.4259,2.1978,0.0,0.6065,3.6364,0.0,0.0,0.0,15.0,4.5487,1.6854
Mastbos,2021,2,1.0,6.6714,6.044,1.0,0.0,0.0,0.0,0.0,0.0,28.0,8.4908,3.1461
Mastbos,2021,3,3.0,1.5162,1.3736,1.0,0.3032,1.8182,0.0,0.0,0.0,11.0,3.3357,1.236
Mastbos,2021,4,1.0,3.9422,3.5714,0.0,0.0,0.0,2.0,0.6065,9.5238,37.0,11.22,4.1573
Mastbos,2021,5,3.0,4.8519,4.3956,0.0,1.213,7.2727,1.0,0.3032,4.7619,40.0,12.1297,4.4944
Mastbos,2021,6,2.0,1.8195,1.6484,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.4584,2.0225
Mastbos,2021,7,7.0,1.8195,1.6484,1.0,0.0,0.0,1.0,0.3032,4.7619,16.0,4.8519,1.7978
Mastbos,2021,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastbos,2021,9,2.0,0.6065,0.5495,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.2247
Mastbos,2021,10,4.0,1.213,1.0989,0.0,0.0,0.0,1.0,0.3032,4.7619,6.0,1.8195,0.6742
Mastbos,2021,11,0.0,1.213,1.0989,0.0,1.213,7.2727,0.0,0.0,0.0,12.0,3.6389,1.3483
Mastbos,2021,12,2.0,2.7292,2.4725,0.0,0.0,0.0,2.0,0.6065,9.5238,21.0,6.3681,2.3596
Mastbos,2022,1,1.0,2.1227,1.9231,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.6714,2.4719
Mastbos,2022,2,0.0,1.8195,1.8237,1.0,0.0,0.0,0.0,0.0,0.0,28.0,8.4908,3.4696
Mastbos,2022,3,5.0,2.7292,2.7356,0.0,0.9097,5.5556,0.0,0.0,0.0,29.0,8.7941,3.5936
Mastbos,2022,4,0.0,2.4259,2.4316,4.0,0.9097,5.5556,0.0,0.0,0.0,21.0,6.3681,2.6022
